dir,right,left,front,angle,target
0,0,1,0,-0.7372743886520081,0
1,0,0,0,-0.75,0
-1,0,0,0,0.7617838688703414,0
-1,0,0,0,-0.75,1
0,0,1,0,-0.2617838688703414,1
0,0,0,0,-0.27443725197219737,1
-1,0,0,0,-0.28801540784794966,1
0,0,0,0,0.22353532394041012,1
0,0,0,0,0.23616915043333803,1
1,0,0,0,0.25,1
-1,0,0,0,-0.2651461721883681,1
1,0,0,0,0.25,1
0,0,0,0,-0.2667377083565741,1
1,0,0,0,-0.28522328747727727,0
0,0,0,0,-0.7998479256383133,0
-1,0,0,0,-0.8128329581890013,1
0,0,0,0,-0.3319086824248374,1
0,0,0,0,-0.35241638234956674,1
0,0,0,0,-0.3743340836219976,1
0,0,0,0,-0.39758361765043326,1
1,0,0,0,-0.42202086962263063,0
1,0,0,0,-0.9278076844893528,0
1,1,0,0,0.5950151609391798,-1
1,0,0,0,0.8279791303773694,1
0,0,0,0,0.3399400347612607,1
0,0,0,0,0.35241638234956674,1
-1,0,0,0,0.3654014149002547,0
0,0,0,0,0.8711189415908434,0
1,0,0,0,0.8763943130154869,1
1,0,0,0,0.38898274154500023,1
0,1,0,0,-0.11585810021987963,1
0,1,0,0,-0.12111894159084341,1
1,0,0,0,-0.12685363432176408,0
-1,1,0,0,-0.6408120885663704,1
1,0,0,0,-0.1475836176504333,0
-1,0,0,0,-0.6614144672170952,1
-1,0,0,0,-0.16925302733033257,1
0,0,1,0,0.34501516093917983,1
0,0,0,0,0.3599937575251385,1
0,0,0,0,0.37566591637800245,1
-1,0,0,0,0.39199980651013233,0
-1,0,0,0,0.8975836176504333,0
1,0,1,0,-0.6180583639285179,0
1,0,0,0,0.8876396698268441,1
-1,1,0,0,0.4026357312570952,0
0,0,0,0,0.9072264209222578,0
0,0,0,0,0.9114144672170952,0
-1,0,0,0,0.915249340538568,0
-1,0,0,0,-0.5980562456662785,1
0,0,1,0,-0.10241638234956671,1
-1,0,1,1,-0.10716692343993744,-1
0,0,0,0,0.04219246315884136,1
0,0,0,0,0.045167235300866554,1
1,0,0,0,0.04858979034752894,1
-1,0,0,0,-0.4755627480278026,1
0,0,0,0,0.026464676059589878,1
1,0,0,0,0.028857938376304477,1
0,0,0,0,-0.5,0
0,0,0,0,-0.5288579383763045,0
1,0,0,0,-0.5572491470487002,0
1,0,0,0,0.9474315432887466,1
1,1,0,0,0.4735353239404101,-1
0,0,0,0,-0.75,0
-1,0,0,0,-0.7687025592412767,1
0,0,0,0,-0.28958342416056565,1
-1,0,0,0,-0.31283295818900125,1
-1,0,0,0,0.20483276469913342,0
1,0,1,1,0.7288106953650536,1
0,0,1,0,0.25,1
-1,0,1,0,0.27443725197219737,-1
1,0,0,0,0.23129744075872333,1
1,0,0,0,-0.28958342416056554,0
-1,1,0,0,-0.8055998877857853,1
0,0,0,0,-0.32797913037736937,1
0,0,0,0,-0.35241638234956674,1
1,0,0,0,-0.3788810584091566,0
0,0,0,0,-0.8889827415450001,0
1,0,0,0,-0.8975836176504333,0
-1,0,0,0,0.6256659163780024,0
0,0,0,0,-0.8831249387476566,0
1,0,0,0,-0.8908120885663704,0
0,0,0,0,0.6288810584091566,0
1,0,0,0,0.6475836176504333,1
1,0,0,0,0.15722642092225766,1
1,1,0,1,-0.362360330173156,-1
1,0,0,0,-0.39758361765043326,0
1,0,0,0,-0.9035887520207704,0
-1,1,0,0,0.6142002512199082,0
1,0,0,0,-0.8919998065101323,0
-1,0,0,0,0.6243340836219976,0
-1,0,0,0,-0.8819416360714821,1
-1,0,1,0,-0.39758361765043326,-1
1,0,0,0,0.31719309487228947,1
0,0,0,0,-0.1917140165981578,1
0,0,0,0,-0.20141020965247103,1
1,0,0,0,-0.21198459215205034,0
1,0,0,0,-0.7255627480278026,0
-1,1,0,0,0.7852232874772773,0
1,0,0,0,-0.7273021290001396,0
1,0,0,1,0.7828118950765027,1
1,1,1,1,0.2951672353008665,-1
0,0,0,0,0.9666166335694748,0
1,0,0,0,0.9682744825694465,1
0,0,0,0,0.4840977487438237,1
1,0,0,0,0.5,1
1,0,0,0,0.0,0
1,1,0,1,-0.5167377083565741,-1
-1,0,0,0,-0.75,1
1,0,0,0,-0.2590920946756484,0
1,0,0,0,-0.7676657228881346,0
0,1,0,0,0.7413991238945667,0
-1,0,0,0,0.75,0
-1,0,0,0,-0.7581600039688102,1
1,0,1,0,-0.2667377083565742,0
0,0,0,0,-0.7744372519721975,0
-1,0,0,0,-0.7817255174305536,1
1,0,0,0,-0.29058755296283795,0
0,0,0,0,-0.7973931422774896,0
-1,0,0,0,-0.8038265920020378,1
0,0,0,0,-0.31283295818900125,1
-1,0,0,0,-0.32219231551064725,1
0,0,0,0,0.1839518997798445,1
-1,0,0,0,0.1904826498733831,0
-1,0,0,1,0.7001520743616866,0
-1,1,1,1,-0.8065306157946844,-1
1,0,0,0,0.7757525745939036,1
-1,0,0,0,0.2852232874772773,0
1,0,0,0,0.7927558429000922,1
0,0,0,0,0.30256845671125343,1
1,0,0,0,0.31283295818900125,1
1,0,0,0,-0.19440011221421474,0
1,1,0,1,-0.7048327646991335,-1
0,0,0,0,0.6211189415908434,0
0,0,0,0,0.6389827415450002,0
-1,0,0,0,0.6559582607547387,0
1,0,0,0,-0.8524163823495667,0
0,0,0,0,0.6630986307932849,0
1,0,0,0,0.6778076844893528,1
-1,0,0,0,0.18716704181099877,0
1,0,0,0,0.7014102096524711,1
0,0,0,0,0.2119845921520503,1
-1,0,0,0,0.22353532394041012,0
-1,0,0,0,0.7372743886520082,0
-1,0,1,0,-0.7744372519721974,-1
1,0,0,0,0.32797913037736937,1
0,0,0,0,-0.18186236817837553,1
-1,0,0,0,-0.1927508529512998,1
-1,0,0,0,0.3244027652986172,0
1,0,1,0,0.8347506594614322,1
1,0,0,0,0.35241638234956674,1
-1,1,0,0,-0.1572264209222576,1
-1,0,0,0,0.362360330173156,0
-1,0,1,0,0.8711189415908434,-1
1,0,0,0,0.665249340538568,1
1,0,0,0,0.18716704181099877,1
-1,1,0,0,-0.35241638234956674,1
-1,0,0,0,0.17202086962263066,0
1,0,1,0,0.7147767125227228,1
1,0,0,0,0.25,1
-1,1,0,0,-0.2951672353008666,1
0,0,0,0,0.25,1
1,0,0,0,0.31283295818900125,1
0,0,0,0,-0.25,1
0,0,0,0,-0.35241638234956674,1
-1,0,0,0,-0.5,1
-1,0,0,0,0.0,0
-1,0,1,0,0.75,-1
0,0,0,0,-0.23727438865200817,1
1,0,0,0,-0.25,0
0,0,0,0,-0.7627256113479919,0
1,0,0,0,-0.7744372519721974,0
0,0,0,0,0.7382161311296586,0
1,0,0,0,0.75,1
-1,0,0,1,0.2617838688703414,0
1,1,0,0,0.7726978709998604,-1
1,0,0,0,-0.43039551272693605,0
0,0,0,0,-0.9339518997798445,0
0,0,0,0,-0.937167041810999,0
0,0,0,0,-0.9400872340690967,0
1,0,0,0,-0.9427508529512999,0
0,0,0,0,0.5711348114738153,0
0,0,0,0,0.584750659461432,0
0,0,0,0,0.5980562456662785,0
0,0,0,0,0.6110172584549999,0
0,0,0,0,0.6236056869845131,0
1,0,0,0,0.6357997487800918,1
0,0,0,0,0.14146302812150896,1
0,0,0,0,0.1475836176504333,1
0,0,0,0,0.15421411445033345,1
1,0,0,0,0.1614144672170952,1
0,0,0,0,-0.35241638234956674,1
0,0,0,0,-0.3668750612523435,1
-1,0,0,0,-0.381941636071482,1
0,0,0,0,0.12433408362199762,1
1,0,0,0,0.1312743207258712,1
0,0,0,0,-0.3857997487800919,1
-1,0,0,0,-0.40358875202077044,1
1,0,0,0,0.10241638234956671,1
0,0,0,0,-0.4170476823436802,1
0,0,0,0,-0.43716704181099886,1
1,0,0,0,-0.45780753684115866,0
0,0,0,0,-0.9604165758394344,0
1,0,0,0,-0.9627231288457948,0
-1,0,0,0,0.5555998877857852,0
0,0,0,0,-0.9474315432887466,0
-1,0,0,0,-0.9501520743616867,1
1,0,0,0,-0.4666166335694749,0
0,0,0,0,-0.9682744825694465,0
0,0,0,0,-0.9697759331610806,0
0,0,0,0,-0.9711420616236954,0
0,0,0,0,-0.9723903292882761,0
0,0,0,0,-0.9735353239404101,0
-1,0,0,0,-0.9745893263338841,1
0,0,0,0,-0.48727438865200823,1
1,0,0,0,-0.5,0
1,0,0,0,1.0,0
-1,1,0,0,0.5122366564542544,0
1,0,0,0,-0.9882161311296586,0
0,0,0,0,0.523535526661438,0
-1,0,0,0,0.5352232874772773,0
1,0,0,0,-0.9660249801873033,0
1,0,0,0,0.5451672353008665,1
-1,1,0,0,0.04681649456378153,0
-1,0,0,0,0.5582859834018422,0
0,0,1,0,-0.9437518241366788,0
0,0,0,0,-0.9456532942677374,0
1,0,0,0,-0.9474315432887466,0
0,0,0,0,0.5628329581890011,0
0,0,0,0,0.5729667905910907,0
0,0,0,0,0.5829523176563197,0
-1,0,0,0,0.5927735790777423,0
-1,0,0,0,-0.9100599652387392,1
-1,0,1,0,-0.4196094772218562,-1
1,0,0,0,-0.03172551743055357,0
1,0,0,0,-0.5628329581890011,0
-1,1,0,0,0.9427508529512999,0
0,0,0,0,-0.584750659461432,0
0,0,0,0,-0.6110172584549999,0
0,0,0,0,-0.6357997487800918,0
-1,0,0,0,-0.6589469981442512,1
0,0,0,0,-0.1720208696226307,1
1,0,0,0,-0.1871670418109988,0
1,0,0,0,-0.7104165758394345,0
0,1,0,0,0.8055998877857853,0
-1,1,0,0,0.8196044872730639,0
0,0,0,0,-0.7001520743616867,0
-1,0,0,0,-0.7182744825694465,1
-1,0,0,0,-0.23326229164342588,1
0,0,1,1,0.28522328747727727,-1
-1,0,0,0,-0.32797913037736937,1
0,0,0,0,0.18186236817837553,1
-1,0,0,0,0.1927508529512998,0
0,0,0,0,0.7087144001601527,0
0,0,0,0,0.7235353239404101,0
-1,0,0,0,0.7372743886520081,0
0,0,0,1,-0.7744372519721974,-1
0,0,0,0,-0.11687506125234344,1
0,0,0,0,-0.12566591637800237,1
0,0,0,0,-0.13579974878009188,1
1,0,0,0,-0.14758361765043326,0
0,0,0,0,-0.6720208696226306,0
0,0,0,0,-0.6944001122142147,0
0,0,0,0,-0.7147767125227227,0
0,0,0,0,-0.7332622916434259,0
1,0,0,0,-0.75,0
-1,0,0,0,0.7651461721883681,0
-1,0,0,0,-0.75,1
0,0,1,0,-0.26514617218836817,1
0,0,0,0,-0.2817255174305536,1
-1,0,0,0,-0.2998479256383133,1
-1,0,0,0,0.21477671252272273,0
1,0,1,1,0.7332622916434259,1
0,0,1,0,0.25,1
0,0,0,0,0.2687025592412767,1
-1,0,0,0,0.28958342416056554,0
-1,0,0,0,0.8055998877857853,0
1,0,1,0,-0.7147767125227227,0
0,0,0,0,0.7998479256383133,0
1,0,0,0,0.8128329581890013,1
1,0,0,0,0.3319086824248374,1
1,1,0,1,-0.18039551272693607,-1
1,0,0,0,0.5,1
-1,0,0,0,0.0,0
-1,0,0,0,0.5352232874772773,0
-1,0,1,0,-0.9682744825694465,-1
1,0,0,0,0.14758361765043326,1
0,0,0,0,-0.5,0
-1,0,0,0,-0.6475836176504333,1
1,0,0,0,-0.25,0
1,0,0,0,-0.8524163823495667,0
0,1,0,0,0.75,0
-1,0,0,0,0.8128329581890013,0
1,0,0,0,-0.75,0
1,0,0,0,0.7951672353008665,1
-1,1,0,0,0.35241638234956674,0
1,0,0,0,0.8788810584091566,1
-1,0,0,0,0.43716704181099886,0
0,0,0,0,0.9474315432887466,0
-1,0,0,0,0.9548327646991335,0
0,0,0,0,-0.5885855327829048,0
0,0,0,0,-0.6288810584091566,0
0,0,0,0,-0.665249340538568,0
1,0,0,0,-0.6974315432887466,0
-1,0,0,0,0.8221923155106472,0
0,0,0,0,-0.7048327646991335,0
-1,0,0,0,-0.7288106953650536,1
-1,0,0,0,-0.25,1
1,0,1,1,0.27443725197219737,1
0,0,0,0,-0.25,1
1,0,0,0,-0.27885793837630446,0
0,0,0,0,-0.8025684567112534,0
-1,0,0,0,-0.8221923155106472,1
1,0,0,0,-0.35241638234956674,0
1,0,0,0,-0.8668750612523434,0
-1,1,0,0,0.6614144672170952,0
1,0,0,0,-0.8524163823495667,0
-1,0,0,0,0.6720208696226306,0
1,0,0,0,-0.8410530018557488,0
1,0,0,0,0.6803955127269361,1
1,1,0,0,0.19440011221421477,-1
1,0,0,0,-0.6871670418109987,0
0,0,0,0,0.8279791303773694,0
-1,0,0,0,0.8410530018557488,0
0,0,0,0,-0.6803955127269361,0
-1,0,0,0,-0.7001520743616867,1
0,0,0,0,-0.2147767125227228,1
1,0,0,0,-0.2312974407587233,0
1,0,0,0,-0.75,0
-1,1,0,0,0.7667377083565741,0
-1,0,0,0,-0.75,1
0,0,1,0,-0.2667377083565742,1
-1,0,0,0,-0.2852232874772773,1
0,0,1,0,0.2312974407587233,1
-1,0,1,0,0.25,-1
-1,0,0,0,-0.7698685243055409,1
0,0,0,0,-0.2807085563980899,1
-1,0,0,0,-0.2921924631588414,1
1,0,0,0,0.21718810492349722,1
1,0,0,0,-0.2951672353008666,0
-1,1,0,0,-0.8043467057322626,1
0,0,0,0,-0.3171930948722895,1
1,0,0,0,-0.3307469726696674,0
0,0,0,0,-0.8385855327829048,0
-1,0,0,0,-0.8457858855496666,1
0,0,0,0,-0.35918791143362955,1
0,0,0,0,-0.37314636567823595,1
-1,0,0,0,-0.38763966982684406,1
-1,0,0,0,0.11805836392851791,0
0,0,1,0,0.6331249387476566,0
-1,0,1,1,0.6475836176504333,-1
0,0,0,0,0.9832622916434259,0
-1,0,0,0,0.9840977487438237,0
1,0,0,0,-0.5317255174305535,0
1,0,0,0,0.9697759331610806,1
1,1,0,0,0.4848538278116319,-1
-1,0,0,0,0.6828069051277106,0
0,0,0,0,-0.8253913021397861,0
1,0,0,0,-0.8329523176563197,0
1,0,0,0,0.6793091350809868,1
1,1,0,0,0.18716704181099877,-1
0,0,0,0,0.9410019151324714,0
1,0,0,0,0.9444001122142149,1
-1,0,0,0,0.46272312884579486,0
0,0,0,0,0.9647767125227228,0
0,0,0,0,0.9666166335694748,0
0,0,0,0,0.9682744825694465,0
-1,0,0,0,0.9697759331610806,0
-1,0,0,0,-0.5451672353008665,1
1,0,1,0,-0.04739314227748959,0
1,0,0,0,-0.562832958189001,0
0,1,0,0,0.9400872340690968,0
-1,0,0,0,0.9427508529512999,0
1,0,0,0,-0.5711348114738153,0
-1,0,0,0,0.9318623681783755,0
1,0,0,0,-0.5812270777146203,0
0,0,0,0,0.9220208696226306,0
1,0,0,0,0.9250237039955789,1
1,0,0,0,0.4371670418109989,1
0,1,0,1,-0.06537938295567022,-1
0,0,0,0,-0.29858979034752897,1
0,0,0,0,-0.3128329581890012,1
0,0,0,0,-0.32797913037736937,1
-1,0,0,0,-0.3440417392452614,1
-1,0,0,0,0.16524934053856788,0
-1,0,1,0,0.6818623681783755,-1
0,0,0,0,-0.7985897903475291,0
0,0,0,0,-0.8082859834018422,0
1,0,0,0,-0.8171930948722895,0
0,0,0,0,0.6956532942677374,0
-1,0,0,0,0.7078075368411586,0
-1,0,0,0,-0.8009019280317873,1
-1,0,1,0,-0.31283295818900125,-1
1,0,0,0,0.40498483906082017,1
1,0,0,0,-0.10241638234956671,0
0,1,0,0,-0.6256659163780024,0
0,1,0,0,-0.6475836176504333,0
1,1,0,0,-0.6680913175751625,-1
0,0,0,0,0.28070855639808984,1
-1,0,0,0,0.2921924631588414,0
0,0,0,0,0.8009019280317873,0
-1,0,0,0,0.8089980848675286,0
-1,0,0,0,-0.702135287865755,1
-1,0,1,1,-0.21041657583943443,-1
0,0,0,0,-0.7788579383763046,0
1,0,0,0,-0.7912855998398473,0
0,0,0,0,0.7235353239404101,0
0,0,0,0,0.7372743886520081,0
-1,0,0,0,0.75,0
0,0,0,0,-0.7617838688703414,0
0,0,0,0,-0.7726978709998604,0
-1,0,0,0,-0.7828118950765027,1
1,0,0,0,-0.2951672353008666,0
0,0,0,0,-0.8043467057322626,0
-1,0,0,0,-0.8128329581890013,1
-1,0,0,0,-0.32539130213978606,1
-1,0,1,0,0.1828069051277105,-1
1,0,0,0,-0.1720208696226307,0
0,0,0,0,-0.7147767125227227,0
1,0,0,0,-0.75,0
1,0,0,0,0.7788579383763046,1
1,1,0,1,0.3128329581890012,-1
0,0,0,0,0.5847506594614321,0
1,0,0,0,0.6110172584549999,1
-1,0,0,0,0.12111894159084341,0
0,0,0,0,0.6475836176504333,0
1,0,0,0,0.6720208696226306,1
0,0,0,0,0.18716704181099877,1
1,0,0,0,0.20483276469913342,1
-1,0,0,0,-0.32219231551064725,1
1,0,0,0,0.19743154328874654,1
-1,0,0,0,-0.33475065946143207,1
0,0,0,0,0.18716704181099877,1
0,0,0,0,0.2147767125227228,1
0,0,0,0,0.25,1
-1,0,0,0,0.2951672353008666,0
1,0,0,0,0.8279791303773694,1
-1,0,0,0,0.3788810584091566,0
-1,0,0,0,0.8975836176504333,0
1,0,1,0,-0.6475836176504333,0
-1,0,0,0,0.8711189415908434,0
1,0,0,0,-0.665249340538568,0
1,0,0,0,0.8524163823495667,1
-1,1,0,0,0.3857997487800919,0
-1,0,0,0,0.8975836176504333,0
-1,0,1,0,-0.6331249387476566,-1
-1,0,0,0,0.7048327646991335,0
-1,0,0,0,-0.8043467057322626,1
-1,0,1,0,-0.31719309487228936,-1
-1,0,0,0,0.6475836176504333,0
-1,0,0,0,-0.8591879114336294,1
0,0,1,0,-0.37314636567823584,1
-1,0,1,0,-0.387639669826844,-1
1,0,0,0,0.548589790347529,1
1,0,0,0,0.05256845671125345,1
1,1,0,0,-0.4735353239404101,-1
1,0,0,0,-0.2764646760595899,0
-1,0,0,0,-0.7880154078479497,1
1,0,0,0,-0.30256845671125343,0
0,0,0,0,-0.8128329581890013,0
0,0,0,0,-0.8221923155106472,0
0,0,0,0,-0.8307469726696675,0
0,0,0,0,-0.8385855327829048,0
0,0,0,0,-0.8457858855496665,0
1,0,0,0,-0.8524163823495667,0
0,0,0,0,0.6600599652387391,0
1,0,0,0,0.6720208696226306,1
-1,0,0,0,0.1793091350809868,0
1,0,0,0,0.6910019151324714,1
0,0,0,0,0.19909807196821272,1
1,0,0,0,0.20780753684115863,1
0,0,0,0,-0.3043467057322627,1
0,0,0,0,-0.31719309487228947,1
-1,0,0,0,-0.33074697266966735,1
0,0,0,0,0.17780768448935277,1
0,0,0,0,0.1871670418109988,1
0,0,0,0,0.19743154328874654,1
0,0,0,0,0.20871440016015272,1
1,0,0,0,0.2211420616236955,1
1,0,0,0,-0.2951672353008665,0
1,1,0,0,-0.8072491470487001,-1
-1,0,0,0,0.739028144383989,0
0,0,0,0,-0.7711893046349464,0
0,0,0,0,-0.7807085563980898,0
1,0,0,0,-0.7895834241605655,0
0,0,0,0,0.7211420616236955,0
1,0,0,0,0.7312974407587233,1
-1,0,0,0,0.24035719672817568,0
0,0,0,0,0.75,0
0,0,0,0,0.7590920946756484,0
1,0,0,0,0.7676657228881346,1
-1,0,0,0,0.277217180298821,0
1,0,0,0,0.7852232874772773,1
1,0,0,0,0.2951672353008666,1
-1,1,0,0,-0.21272312884579486,1
0,0,0,0,0.29786471213424504,1
-1,0,0,0,0.3089980848675285,0
0,0,0,0,0.8165340691344631,0
0,0,0,0,0.8235584439732623,0
1,0,0,0,0.8301154062639499,1
0,0,0,0,0.3410530018557488,1
-1,0,0,0,0.35241638234956674,0
1,0,0,0,0.8580001934898678,1
-1,0,0,0,0.3694524129113773,0
1,0,0,0,0.8743340836219977,1
1,0,0,0,0.3857997487800919,1
-1,1,0,0,-0.11872567927412873,1
0,0,0,0,0.3934499554121627,1
-1,0,0,0,0.4059582607547387,0
-1,0,0,0,0.909665529398267,0
1,0,1,1,-0.6024163823495667,0
0,0,0,0,0.901418490971906,0
0,0,0,0,0.9049848390608202,0
1,0,0,0,0.9083091034346944,1
0,0,0,0,0.4192530273303327,1
1,0,0,0,0.43039551272693605,1
-1,0,0,0,-0.07219231551064724,1
-1,0,0,0,0.43952484969634037,0
-1,0,1,0,0.9417140165981578,-1
-1,0,0,0,0.2951672353008665,0
0,0,0,0,0.8043467057322626,0
-1,0,0,0,0.8128329581890013,0
0,0,0,0,-0.6990980719682127,0
-1,0,0,0,-0.7104165758394344,1
0,0,0,1,-0.21929144360191014,-1
-1,0,0,0,-0.5,1
0,0,0,0,0.0,1
0,0,0,0,0.07797913037736928,1
1,0,0,0,0.08475065946143207,1
-1,0,0,0,-0.44275085295129984,1
-1,0,0,0,0.06283295818900116,0
-1,0,1,0,0.5927735790777423,-1
1,0,0,0,-0.20483276469913345,0
-1,0,0,0,-0.7288106953650536,1
-1,0,0,0,-0.25,1
0,0,1,0,0.27443725197219737,1
1,0,0,0,0.30256845671125343,1
0,0,0,0,-0.2211420616236955,1
1,0,0,0,-0.25,0
0,0,0,0,-0.7788579383763046,0
1,0,0,0,-0.8025684567112534,0
0,0,0,1,0.7255627480278026,-1
1,0,0,0,0.8457858855496666,1
0,0,0,0,0.35918791143362955,1
-1,0,0,0,0.37314636567823595,0
-1,0,0,0,0.8788810584091566,0
1,0,1,0,-0.6345985850997453,0
0,0,0,0,0.8711189415908434,0
-1,0,0,0,0.8763943130154869,0
0,0,0,0,-0.6357997487800918,0
-1,0,0,0,-0.6475836176504333,1
1,0,0,0,-0.15358875202077035,0
-1,0,0,0,-0.665249340538568,1
0,0,0,0,-0.17202086962263066,1
1,0,0,0,-0.1793091350809868,0
1,0,0,0,-0.6910019151324714,0
0,1,0,0,0.8165340691344631,0
0,1,0,0,0.8235584439732623,0
1,0,0,0,0.8301154062639499,1
0,1,0,1,0.3410530018557488,-1
0,0,0,0,-0.118058363928518,1
1,0,0,0,-0.12433408362199763,0
-1,0,0,0,-0.6400062424748615,1
0,0,0,0,-0.14758361765043326,1
-1,0,0,0,-0.15595826075473865,1
1,0,0,0,0.3610172584549999,1
1,0,0,0,-0.14758361765043326,0
-1,1,0,0,-0.665249340538568,1
1,0,0,0,-0.17559723470138278,0
0,0,0,0,-0.6927508529512999,0
1,0,0,0,-0.7087144001601527,0
0,0,0,0,0.8025684567112534,0
-1,0,0,0,0.8128329581890013,0
-1,0,0,0,-0.7014102096524711,1
-1,0,1,0,-0.21198459215205034,-1
1,0,0,0,-0.9526068577225104,0
1,0,0,0,0.562832958189001,1
-1,1,0,0,0.06604810022015536,0
-1,0,0,0,0.5819086824248374,0
-1,0,1,0,-0.9220208696226306,-1
-1,0,0,0,0.7852232874772773,0
-1,0,0,0,-0.75,1
0,0,1,0,-0.2852232874772772,1
1,0,1,0,-0.32797913037736937,0
1,0,0,0,-0.8524163823495667,0
1,1,0,0,0.6871670418109987,-1
-1,0,0,0,0.14758361765043326,0
0,0,0,0,0.6720208696226306,0
-1,0,0,0,0.6944001122142147,0
-1,0,0,0,-0.8196044872730639,1
1,0,1,1,-0.34105300185574877,0
0,0,1,0,-0.8524163823495667,0
1,0,1,0,-0.8623603301731559,0
-1,0,0,0,0.6572264209222576,0
1,0,0,0,-0.8524163823495667,0
-1,0,0,0,0.665249340538568,0
-1,0,0,0,-0.8440417392452613,1
0,0,1,0,-0.3610172584549999,1
0,0,0,0,-0.3788810584091566,1
1,0,0,0,-0.39758361765043326,0
0,0,0,0,-0.9035887520207704,0
1,0,0,0,-0.9089469981442512,0
1,0,0,0,0.6080001934898678,1
0,1,0,1,0.11420025121990815,-1
1,0,0,0,-0.2772171802988209,0
0,0,0,0,-0.7852232874772773,0
-1,0,0,0,-0.792755842900092,1
0,0,0,0,-0.30256845671125343,1
-1,0,0,0,-0.3128329581890012,1
0,0,0,0,0.19440011221421477,1
1,0,0,0,0.20213528786575494,1
-1,0,0,0,-0.30899808486752856,1
1,0,0,0,0.19909807196821272,1
0,0,0,0,-0.3128329581890012,1
1,0,0,0,-0.32539130213978606,0
-1,0,0,0,-0.8329523176563197,1
1,0,0,0,-0.34578588554966655,0
-1,0,0,0,-0.8524163823495667,1
-1,0,0,0,-0.36540141490025463,1
-1,0,1,0,0.1408120885663705,-1
-1,0,0,0,-0.5,1
0,0,0,0,0.0,1
-1,0,0,0,0.0,0
0,0,0,0,0.5288579383763045,0
0,0,0,0,0.5572491470487001,0
0,0,0,0,0.584750659461432,0
1,0,0,0,0.6110172584549999,1
-1,0,0,0,0.12111894159084341,0
1,0,0,0,0.6475836176504333,1
0,0,0,0,0.1614144672170952,1
-1,0,0,0,0.17780768448935277,0
0,0,0,0,0.7048327646991335,0
1,0,0,0,0.7288106953650536,1
-1,0,0,0,0.25,0
0,0,0,0,0.7711893046349464,0
1,0,0,0,0.7895834241605655,1
1,0,0,0,0.3128329581890012,1
-1,1,0,0,-0.20483276469913345,1
1,0,0,0,0.32219231551064725,1
1,0,0,0,-0.19743154328874657,0
0,1,0,1,-0.7255627480278026,-1
0,0,0,0,0.43039551272693605,1
1,0,0,0,0.4474315432887466,1
1,0,0,0,-0.05559988778578519,0
0,1,0,0,-0.5735584439732623,0
1,1,0,0,-0.5910530018557487,-1
0,0,0,0,-0.9035887520207705,0
0,0,0,0,-0.9089469981442513,0
-1,0,0,0,-0.9137549389069208,1
1,0,0,0,-0.43039551272693605,0
-1,0,0,0,-0.9339518997798446,1
-1,0,0,0,-0.45015207436168675,1
1,0,1,0,0.05256845671125345,1
0,0,0,0,-0.4647767125227228,1
-1,0,0,0,-0.48233427711186533,1
0,0,0,0,0.018702559241276697,1
-1,0,0,0,0.019868524305540747,0
-1,0,0,0,0.5395834241605655,0
1,0,1,1,-0.9627231288457948,0
-1,0,1,0,0.5555998877857851,-1
1,0,0,0,-0.834750659461432,0
0,0,0,0,0.6818623681783755,0
0,0,0,0,0.6974315432887466,0
-1,0,0,0,0.7119845921520503,0
1,0,0,0,-0.7985897903475291,0
1,0,0,0,0.7147767125227227,1
0,1,0,0,0.2255627480278025,1
-1,0,0,0,0.23727438865200806,0
1,0,0,0,0.75,1
0,0,0,0,0.26272561134799177,1
-1,0,0,0,0.2764646760595899,0
-1,0,0,0,0.7880154078479497,0
1,0,1,0,-0.7255627480278026,0
-1,0,0,0,0.7852232874772772,0
-1,0,0,0,-0.7273021290001396,1
1,0,1,1,-0.2382161311296586,0
0,0,0,0,-0.75,0
0,0,0,0,-0.760971855616011,0
0,0,0,0,-0.7711893046349464,0
1,0,0,0,-0.7807085563980899,0
0,0,0,0,0.7301314756944591,0
-1,0,0,0,0.7403571967281756,0
0,0,0,0,-0.7687025592412767,0
-1,0,0,0,-0.7772171802988209,1
0,0,0,0,-0.28727687115420514,1
0,0,0,0,-0.29786471213424504,1
1,0,0,0,-0.3089980848675285,0
1,0,0,0,-0.8165340691344631,0
0,1,0,0,0.6944001122142147,0
0,1,0,0,0.7048327646991335,0
1,1,0,0,0.7147767125227227,-1
0,0,0,0,0.75,0
1,0,0,0,0.7852232874772773,1
0,0,0,0,0.32797913037736937,1
-1,0,0,0,0.3788810584091566,0
-1,0,0,0,0.8975836176504333,0
1,0,1,0,-0.6475836176504333,0
0,0,0,0,0.8711189415908434,0
-1,0,0,0,0.8857997487800918,0
0,0,0,0,-0.6475836176504333,0
1,0,0,0,-0.6778076844893528,0
0,0,0,0,0.8385855327829048,0
-1,0,0,0,0.8524163823495667,0
-1,0,0,0,-0.6720208696226306,1
-1,0,1,0,-0.18716704181099877,-1
1,0,0,0,0.834750659461432,1
1,0,0,0,0.35241638234956674,1
0,1,0,0,-0.1572264209222576,1
-1,1,0,0,-0.16809131757516263,1
1,0,0,0,0.35241638234956674,1
1,0,0,0,-0.15894699814425117,0
0,1,0,1,-0.6803955127269361,-1
0,0,0,0,0.9514102096524711,0
-1,0,0,0,0.9548327646991335,0
-1,0,0,0,-0.5671930948722894,1
1,0,1,0,-0.07219231551064724,0
0,0,0,0,-0.5950151609391798,0
0,0,0,0,-0.6168750612523434,0
